id;name;count
2754;piano harmony;4
2765;hip-hop song;4
2776;beeping tones;4
2791;nursery rhymes;4
2876;rock drumming;4
2882;string bass line;4
2883;choral music;4
2884;winter wonderland;4
2885;christmas time;4
2893;drum kit;4
2916;christian praise and worship;4
2962;rhythmic beats;4
2978;electronic arrangements;4
3000;voice sample;4
3038;female vocal sample;4
3051;lyrical singing;4
3056;harpist;4
3076;royal;4
3079;video soundtrack;4
3112;crackling sound;4
3152;smooth bass guitar;4
3167;latin urbano;4
3175;percussive rhythm;4
3186;recurring vocal riff;4
3214;bells ringing;4
3239;ska song;4
3240;disco music;4
3257;improvisations;4
3265;breakbeat;4
3286;neo-soul;4
3287;seductive;4
3322;youtube video;4
3325;workout playlist;4
3332;metal clanging;4
3395;fans;4
3409;phonograph record;4
3413;heavy;4
3424;childlike;4
3440;confusion;4
3462;hindu;4
3511;crickets;4
3521;greek folk music;4
3565;great adventure;4
3578;synth keys melody;4
3594;fingers snapping;4
3601;emotional music;4
3603;ambient noise;4
3622;frightening;4
3637;lilting music;4
3655;breezy;4
3658;resonant;4
3673;worship;4
3679;stage performance;4
3682;thai;4
3692;addictive synth lead melody;4
3711;theremin song;4
3717;workout music;4
3773;high tempo;4
3785;finger snapping;4
3795;qanun;4
3819;high spirits;4
3829;keyboard arrangement;4
3838;skilful;4
3860;thumping;4
3871;vinyl record;4
3887;toms;4
3902;jolly;4
3946;punk rap;4
3961;high pitched singing;4
3970;spirited singing;4
3975;folk singer;4
3984;cheerful atmosphere;4
4018;bleak;4
4110;synth pad sounds;4
4116;male narrator;4
4122;classic;4
4157;grand;4
4159;cinematic synth;4
4166;amateur video;4
4188;amplified piano;4
4234;shakers percussions;4
4240;bustling;4
4242;syncopated music;4
4245;asian music;4
4298;two songs;4
4304;arpeggio;4
4316;trumpets playing;4
4323;space travel;4
4331;keyboard music;4
4367;sleep-inducing;4
4439;new age music;4
4455;reverberant;4
4481;singing bowl;4
4505;fingerstyle guitar;4
4518;monoton;4
4597;church;4
4723;sound-effects;4
4732;popular song;4
4752;percussive sounds;4
4754;bright trumpets;4
4774;people screaming;4
4777;caribbean music;4
4792;rock opera;4
4813;untiring;4
4855;blues legends;4
4885;adventure;4
4945;irish folk music;4
4978;echo tones;4
4991;groovy hi hats;4
5037;shimmering tambourine;4
5046;trumpet solo;4
5059;pedal steel guitar;4
5062;hindi song;4
5072;r&b/pop;4
5092;lucid;4
5127;acoustic guitar arpeggios;4
5225;electronic instruments;4
5234;orchestra music;4
5246;retro pop music;4
5376;birds;4
5429;tragic;4
5498;empahtic;4
5514;mood;4
5551;hissing sound;4
5571;bassline;4
5582;robotic voice;4
5599;clap;4
5617;lighthearted;4
5694;amplifier;4
5703;celli;4
5712;country rock;4
5713;country blues;4
5733;offbeat;4
5794;echoing male vocal;4
5802;aboriginal music;4
5816;middle eastern;4
5864;fast metal drumming;4
5870;amplified guitar harmony;4
5928;aggressive energy;4
5953;jam session;4
6013;electro rock;4
6038;acoustic love song;4
6053;bird chirping;4
6092;amp;4
6095;autotune;4
6163;throbbing;4
6258;retro rock;4
6301;deep bass;4
6347;bass drums;4
6366;wind sound;4
6374;bell ringing;4
6535;hip hop dance music;4
6615;bell tones;4
6618;scottish bagpipes;4
6621;glass harp;4
6670;international;4
6692;south indian music;4
6739;pop hit;4
6746;strong rock drumming;4
6770;guitar licks;4
6793;wooden percussions;4
6839;prayers;4
6865;acoustic guitar harmony;4
6867;christian rock;4
6969;tango;4
6976;loud vocals;4
7164;snare drums;4
7377;guitar harmony;4
7411;arabic percussions;4
7414;desert sands;4
7450;chorus;4
7516;percussive instrumental;4
7640;indie music;4
7738;heavy metal song;4
7986;party;4
8015;jamaican;4
8026;orchestra song;4
8230;girl band;4
8471;childrenâ€™s movie;4
8585;hard-rock;4
9189;animated movie;4
9531;hissing noises;4
2;piano backing;3
4;relaxing melody;3
55;steeldrum;3
62;soft female vocal;3
84;fretboard sounds;3
97;middle eastern song;3
129;muffled;3
150;synth lead melody;3
158;hindustani classical music;3
215;animated show;3
220;celtic;3
222;dulcimer;3
238;longing;3
273;soundeffects;3
276;wind noise;3
291;pastoral;3
302;piano sample;3
312;whirring sound;3
356;screeching;3
368;suspenseful music;3
378;medium-to-high range;3
385;autotune voice;3
408;harmonic;3
440;ska;3
473;hip hop hits;3
478;bell sounds;3
484;male voice singing/rapping;3
486;romance;3
510;fuzzy synth;3
518;common sounding;3
541;pleading;3
587;saxophone solo melody;3
628;teen female vocal;3
664;saxophone harmony;3
691;creative;3
698;harpsichord accompaniment;3
701;indian dance music;3
703;poprock;3
708;jazz band;3
709;smooth jazz;3
760;adorable;3
773;fingerpicking;3
787;high pitched melody;3
797;horns playing;3
805;mellow piano chords;3
826;double pedal kick;3
857;thunder;3
864;unrelated;3
869;water flowing;3
888;water splashing;3
905;accordion accompaniment;3
929;progressive metal;3
966;contrabass;3
992;indian folk music;3
1006;medium-to-high pitch;3
1014;deep sound;3
1015;low pitch;3
1023;earnest;3
1025;steady drum rhythm;3
1062;congregational;3
1063;tenor sax;3
1086;acoustic guitar lead;3
1101;didgeridoo song;3
1113;action-filled;3
1154;fast drumming rhythm;3
1165;deliberate;3
1178;soft piano accompaniment;3
1195;carnatic classical;3
1210;modern love;3
1244;home video recording;3
1263;male voice over;3
1270;piano solo;3
1274;synth keys chords;3
1277;intense electric guitar;3
1279;jarring;3
1284;playful singing;3
1300;keyboard synth harmony;3
1305;hooting;3
1308;straight bass lines;3
1317;harmonica melody;3
1332;religious chanting;3
1339;lively trumpet;3
1341;funk pop;3
1370;j-pop;3
1396;jazz hits;3
1415;snaps;3
1422;saxophone solo;3
1423;bass guitar solo;3
1428;latin pop hits;3
1429;retro latin hits;3
1451;synthesizer pads;3
1471;off key singing;3
1479;vocal chanting;3
1484;congas beat;3
1496;tabla playing percussively;3
1506;male harmony;3
1518;baritone;3
1571;finger tapping;3
1581;metal band;3
1618;burgeoning music;3
1635;solo electric guitar;3
1679;vinyl disc;3
1689;guitar demonstration;3
1690;shredding;3
1705;childrens choir;3
1713;gospel feel;3
1717;high register;3
1719;nature;3
1768;repetitive vocal melody;3
1782;euro pop;3
1785;old memories;3
1795;autotune singing;3
1819;adventures;3
1835;focus;3
1841;environmental noises;3
1851;syncopated bass;3
1860;soft snare;3
1881;african percussion;3
1883;indie pop;3
1907;ballad/pop;3
1912;enthusiastic vocal backup;3
1919;muddy;3
1926;winds;3
1945;upbeat music;3
1975;rhythmic percussion;3
1987;fans cheering;3
2002;home video soundtrack;3
2020;funny video;3
2023;country folk song;3
2029;background song;3
2037;four on the floor kick pattern;3
2039;drum fill;3
2060;horn player;3
2079;amateur player;3
2141;bright synth;3
2163;walking bassline;3
2189;funk bass;3
2208;electronic drum beat;3
2223;threatening;3
2244;drones;3
2254;electric guitar tutorial;3
2263;wind chimes;3
2264;spoken word;3
2274;violas;3
2305;goofy tune;3
2315;video game;3
2325;instructional audio;3
2336;bass sound;3
2341;mashup;3
2356;militaristic;3
2358;garmon;3
2377;indian traditional music;3
2389;hissing;3
2432;group female vocals;3
2449;meditative music;3
2464;emotional song;3
2470;emotional voice;3
2474;metallic;3
2480;distant;3
2481;psychedelic rock;3
2496;christmas cheer;3
2513;sharp sound;3
2514;vinyl records;3
2524;funky keyboard harmony;3
2538;child singing;3
2543;reverberating;3
2568;hip hop dance hits;3
2589;child singer;3
2599;modern sound;3
2608;depressed;3
2611;breakup;3
2634;positive vibe;3
2648;african;3
2649;busy percussion;3
2652;female lead vocalist;3
2654;mallet percussion;3
2659;giggling;3
2663;clean electric guitar;3
2664;techno trance;3
2670;dj turntable;3
2691;muffled sound;3
2701;dance all night;3
2712;trumpet melody;3
2741;r&b song;3
2745;electric organ;3
2771;childrens voices;3
2785;simple lyrics;3
2786;interactive;3
2790;childrenâ€™s songs;3
2794;kindergarten songs;3
2802;techno drumming;3
2809;flute like instrument;3
2811;nu-metal;3
2812;repeated tune;3
2833;bagpiper;3
2837;irish;3
2841;animated sounds;3
2849;bird sounds;3
2861;ukelele;3
2874;fiery;3
2902;instructional;3
2915;instrumental cover;3
2926;chinese music;3
2944;bowed string instrument;3
2951;gamelan;3
2974;heavy bass;3
2987;tambourine percussion;3
2997;vamp;3
3006;movie theme;3
3011;cartoon theme;3
3015;male back vocals;3
3023;fuzzy;3
3026;ethereal harmony;3
3031;animal noises;3
3041;lute;3
3043;quick tempo;3
3044;brass ensemble;3
3106;repeating theme;3
3114;ardent;3
3131;christian church;3
3138;french composition;3
3159;agressive;3
3161;speed metal;3
3168;groovy dance music;3
3178;bassoon;3
3188;incoherent lyrics;3
3195;swing music;3
3213;female opera singer;3
3233;electronic keyboard;3
3237;innovative;3
3246;flute sound;3
3263;fats tempo;3
3264;rap hits;3
3277;bass clarinet;3
3288;intimate;3
3294;grungy electric guitar;3
3326;hostile;3
3334;helicopter sound;3
3347;reggaeton;3
3374;simple drumming;3
3388;instrumental duet;3
3389;rhythm guitar;3
3443;science experiment;3
3458;amateur music;3
3480;electric guitar feedback;3
3482;r&b music;3
3487;christmas songs;3
3508;drum&bass;3
3524;oriental music;3
3526;male and female vocals;3
3534;lush;3
3554;street noises;3
3595;bossa nova;3
3606;bluesrock;3
3608;electric guitar chords;3
3650;straight piano chords;3
3651;arpeggiated synth melody;3
3654;windy;3
3664;synth arpeggios;3
3684;cellist;3
3702;tropical beach party;3
3721;gongs;3
3745;blues music;3
3751;pop diva;3
3753;lilting vocals;3
3754;soul singer;3
3762;hymn;3
3777;male speaking;3
3781;positive vibes;3
3790;intriguing;3
3807;wide harmonizing male vocals;3
3817;trippy music;3
3827;soft melody;3
3846;transverse flute;3
3859;digital drum beats;3
3889;crash cymbal;3
3900;tap dancing;3
3904;electric guitar playing;3
3921;hindi/pop;3
3926;harpsichord melody;3
3945;street vernacular;3
3950;wonder;3
3957;high pitch melody;3
3960;choral melody;3
4012;steady marching rhythm;3
4046;punchy drums;3
4054;tragedy;3
4060;drum breaks;3
4066;chinese;3
4074;latin dance rhythm;3
4077;energetic crash cymbals;3
4080;male and female voices singing;3
4083;blues licks;3
4089;hardstyle;3
4107;grief;3
4114;male vocalisation;3
4150;thumping beats;3
4169;backgroundmusic;3
4179;mystic;3
4182;wind instruments;3
4189;korean;3
4196;hollering;3
4208;horns;3
4214;anticipatory;3
4218;hand pan;3
4226;lute family;3
4231;jazz music influences;3
4247;rock-n-roll;3
4255;subtle bass;3
4256;energetic vocal backup;3
4282;hard hitting drumming;3
4296;electropop;3
4301;disturbing;3
4325;brass quartet;3
4358;laughter;3
4361;tone generator;3
4369;standing bell;3
4378;"""4 on the floor"" kick pattern";3
4383;live band;3
4384;very poor audio quality;3
4385;chaotic harmony;3
4393;arabian;3
4404;vocal vibrato;3
4416;distorted guitar lead;3
4429;marching beat;3
4436;heart felt;3
4457;chilling;3
4485;percussive play;3
4492;sustained note;3
4497;strummed acoustic guitar;3
4519;orchestral piece;3
4529;bollywood song;3
4556;children dancing;3
4558;christmas presents;3
4595;christian worship song;3
4602;resonator guitar;3
4607;tubas;3
4624;stringed instrument harmony;3
4642;lively keyboard harmony;3
4646;electro/pop;3
4675;missing you;3
4683;blasting sounds;3
4686;drum rhythm;3
4706;goosebumps;3
4714;introspective;3
4716;simple harmony;3
4726;rudiments;3
4733;country/folk;3
4745;vintage;3
4746;electro/house;3
4750;masenqo;3
4770;poor audio recording;3
4804;amateur play;3
4820;mridangam;3
4836;string ensemble;3
4856;slow dance;3
4862;majestic;3
4876;horror movie soundtrack;3
4891;good vibes;3
4922;outdoors;3
4942;evolving;3
5026;woodwinds;3
5097;improvisational music;3
5117;latin jazz music;3
5135;kids voice singing;3
5166;steel drum;3
5175;folk singers;3
5180;latin percussion instruments;3
5185;traditional percussion instruments;3
5196;caribbean;3
5199;shell trumpet;3
5207;synthesiser harmony;3
5224;gangsta rap;3
5242;horrifying;3
5283;groovy synth bass;3
5324;brazilian;3
5333;backup singer;3
5347;police van siren;3
5350;ambulance siren;3
5361;additive rhythm;3
5363;yodel/folkmusic;3
5392;guitar riff;3
5395;comedy show;3
5399;harmonium accompaniment;3
5420;water;3
5425;recital;3
5426;accordeon;3
5431;male and female singer;3
5481;shouting-like singing;3
5484;spirited vocals;3
5490;hands clapping;3
5513;therapeutic;3
5518;low notes;3
5524;christian gospel music;3
5556;the good life;3
5558;french harp;3
5606;bravado;3
5608;children song;3
5616;two chords;3
5625;life is beautiful;3
5643;booming bass;3
5646;twangy electric guitar;3
5658;vinyls;3
5666;electronic pop;3
5690;wild;3
5758;pulsating tones;3
5764;drum lesson;3
5773;ad-libs;3
5858;latin dancers;3
5859;fiesta;3
5874;melodious harmony;3
5915;tibetan bowls;3
5930;keyboards;3
5937;sarcastic;3
6052;open chords;3
6055;carols;3
6058;adoration;3
6096;heavy effects;3
6105;ukulele accompaniment;3
6121;solo instrument;3
6137;string rock drumming;3
6146;falling;3
6151;distorted vocals;3
6154;club;3
6155;sad song;3
6177;calming music;3
6179;tranquility;3
6207;collage;3
6230;digital sound effects;3
6260;excited vocals;3
6295;beautiful melody;3
6304;rap music;3
6348;trumpet harmony;3
6369;mosh pit;3
6370;head banging;3
6401;rapid playing;3
6425;toddlers;3
6449;auto tuned vocals;3
6462;indian folk song;3
6463;sarangi;3
6477;guitar fills;3
6500;elctronic music;3
6501;punchy beat;3
6515;nursery rhyme;3
6530;comical;3
6540;glass shattering;3
6541;thudding;3
6542;crashing;3
6583;rising;3
6587;celebration song;3
6611;electric guitar melodies;3
6617;scottish folk music;3
6674;recurring beat;3
6699;whirring sounds;3
6701;ambient room sounds;3
6712;ethereal tones;3
6789;restless;3
6809;instructional song;3
6821;fast beat;3
6828;sound of laughter;3
6831;rock genre;3
6835;full bodied;3
6875;chords;3
7010;lo-res;3
7017;acoustic bass;3
7021;sorrowful;3
7064;slap bass;3
7080;room acoustics;3
7089;slow rock song;3
7138;dance mix;3
7147;fantasy music;3
7160;rugged;3
7168;cello playing;3
7252;regional song;3
7262;punjabi song;3
7278;life lessons;3
7312;modern pop;3
7385;synth rock;3
7386;clapping hands effect;3
7439;momentous;3
7540;syncopation;3
7542;informal;3
7549;traditional dance music;3
7550;violin playing;3
7560;dangerous atmosphere;3
7593;tape hiss;3
7624;dreamy feel;3
7632;hip hop beat;3
7686;mexican folk music;3
7701;orchestral accompaniment;3
7760;rock drums;3
7766;phone ringing;3
7770;informative;3
7774;loud feed back;3
7900;wood wind;3
7928;mellow singing;3
7935;didgeridoo player;3
7962;string bass;3
7990;synth chords;3
8100;retro rock hits;3
8235;synth pad chords;3
8280;male voice rapping/singing;3
8461;bass riff;3
8608;indian;3
8634;devotional music;3
8644;grunge tones;3
8704;ominous music;3
8709;veena;3
8825;extreme;3
9033;autotuned male vocal;3
9134;eastern;3
9170;unconventional music;3
9326;childâ€™s voice;3
9715;steady beat;3
9866;heavy vocal processing;3
9947;accordion player;3
10207;army band;3
10287;xylophone sound;3
11;finger snipping;2
43;high gain volume;2
51;noisy crowds;2
58;tinny wide hi hats;2
64;sustained synth bass;2
79;male talking;2
81;mediocre audio quality;2
83;guitar technique;2
86;online guitar lessons;2
88;youtube tutorial;2
90;humming noise;2
99;darbuka;2
117;hit songs;2
140;black gospel music;2
153;short snare roll;2
201;gothic rock;2
209;tense harmony;2
269;sleepy;2
290;melodeon;2
292;slow jazz song;2
300;crisp synth;2
309;vocal vibrations;2
318;sound of chatter;2
335;arabesque;2
341;southern rock;2
389;haunting melody;2
416;funky drumming;2
422;amplified paino;2
448;master class;2
449;buzzing noise;2
468;super hits;2
494;opera song;2
497;muted guitar;2
515;underwater;2
534;beseeching;2
572;ambiance;2
580;rural;2
598;finger snaps;2
602;bad sound quality;2
607;groovy guitar rhythm;2
632;latin influence;2
689;cello harmony;2
694;italian composition;2
695;italian composer;2
702;manjira;2
729;korean song;2
733;industrial sound;2
744;digital beats;2
750;cello music;2
755;music build-up;2
758;animation;2
782;chipmunk vocal;2
809;crowds clapping;2
848;electronic articulation;2
852;sound of rain;2
889;mind stimulating;2
890;songs for toddlers;2
896;song end;2
911;folk musicians;2
916;comfort;2
939;aggressive song;2
948;digital drum imitation;2
964;romanian folk music;2
970;aggressive electric guitar;2
980;european;2
986;bhangra music;2
1000;sound design;2
1002;music production;2
1020;christian gospel song;2
1029;samba;2
1046;whooshing;2
1049;abstract;2
1053;chinese fiddle;2
1078;children singing;2
1079;vocal track;2
1080;low-to-medium pitch singing;2
1111;synth brass;2
1114;arcade;2
1115;bass synth;2
1117;china cymbal;2
1128;flutes playing;2
1133;spooky movie;2
1138;breathing;2
1155;heavy cymbal crashes;2
1160;beeping noises;2
1164;syncopated rhythm;2
1169;middle eastern influences;2
1175;vinyl record scratching;2
1184;male voices talking;2
1187;lively vocal backup;2
1199;documentary music;2
1230;flute music;2
1232;movie sound track;2
1253;turkish;2
1260;hip-hop genre;2
1285;chainsaw;2
1289;whale sounds;2
1304;popular songs;2
1316;groovy bas line;2
1331;exstatic;2
1353;sound of static;2
1354;melodic piano accompaniment;2
1355;amplified keyboard;2
1359;minimal music;2
1362;electronic instrument;2
1375;whistling tones;2
